0.04000,-0.01363,-0.00239,0.08893,0.01428,0.04236,0.00434,0.99899,-0.30375,1.13257,-2.72443,0.08760,1.14002,-2.78919,-0.06702,1.13917,-2.68280,0.09794,1.10686,-2.62599,-0.46492,-0.07166,0.58030,0.04772,2.45810,0.38716,-1.97929,-6.66537,1.87756,-0.23000,-8.65242,0.92089,1.56515,-7.85459,4.69183,0.27854,-8.39945,5.73570
0.08000,-0.03372,-0.00878,0.11812,0.05596,0.08742,0.00139,0.99460,-0.60737,0.81342,-2.52512,0.18790,0.83872,-2.59229,-0.21311,0.88691,-2.43163,0.03016,0.80324,-2.34478,-0.57353,-0.26761,0.84650,2.62451,1.74868,-0.09841,-7.59119,-6.92838,6.33827,1.26848,-7.27853,6.35064,-5.59708,-2.83194,6.80378,-1.60873,-7.50563,7.96145
0.12000,-0.05875,-0.01709,0.15360,0.06499,0.11892,0.01120,0.99071,-0.77380,0.53044,-2.23680,0.32449,0.48711,-2.29808,-0.34612,0.80107,-2.12417,0.13784,0.56452,-1.98369,-0.66519,-0.10467,0.84455,-0.78138,0.37014,1.03049,-1.29151,-5.35152,8.07188,1.47281,-9.06066,7.14623,-3.89107,1.30931,8.44971,9.58778,-0.27941,10.98510
0.16000,-0.08573,-0.01822,0.18740,0.03847,0.09045,0.02153,0.99492,-0.79957,0.30727,-1.73330,0.26187,0.33104,-2.06449,-0.39388,0.94005,-1.85736,0.45291,0.89654,-1.60200,-0.69900,0.06614,0.83379,-1.36786,-2.72393,0.53485,0.24025,-5.31095,15.82400,-2.35665,-2.47884,6.62673,-0.24934,3.55876,5.77741,4.11456,9.21200,4.10968
0.20000,-0.11687,-0.01317,0.22048,0.01290,0.03741,0.06903,0.99683,-0.69482,0.20505,-1.27835,0.17306,0.04585,-1.76258,-0.30431,1.29085,-1.57946,0.53519,0.76007,-1.27991,-0.83915,0.20628,0.76553,-0.28014,-2.98071,3.31734,0.82054,-2.86227,14.23060,-2.05491,-5.08910,2.06634,1.93103,9.21105,4.74336,1.95520,-4.06196,1.37526
0.24000,-0.15060,-0.00299,0.25149,-0.00008,-0.00211,0.14147,0.98994,-0.65917,0.19077,-0.86071,0.10822,-0.02795,-1.54801,-0.15764,1.32183,-1.45178,0.57891,0.52926,-1.15101,-0.82062,0.30947,0.70499,0.62807,-0.46361,2.98781,1.41242,6.66454,-0.00000,-0.74301,1.64861,2.15523,1.74788,-0.98294,1.03161,-1.90228,-5.37912,3.27515
0.28000,-0.18424,0.00992,0.27321,0.02115,-0.00193,0.16761,0.98562,-0.59104,0.20417,-0.87351,0.15420,0.18458,-1.39131,-0.17792,1.21856,-1.47227,0.43951,0.47189,-1.15008,-0.85753,0.32219,0.37656,0.50382,0.58200,0.27843,1.11135,-2.58245,-0.26480,1.41781,4.90644,2.28841,-0.32293,-3.82327,-1.93195,-3.04219,-0.71629,-0.55442
0.32000,-0.21739,0.02230,0.28189,0.00908,-0.00508,0.16854,0.98564,-0.51940,0.19160,-0.87678,0.17220,0.29528,-1.35727,-0.17129,1.12767,-1.46812,0.39438,0.43154,-1.20387,-0.80041,0.29259,0.06629,-0.72434,-0.71059,-0.17047,1.77803,0.20844,0.00000,-0.75345,-0.86170,0.12348,-0.03615,-1.20297,-0.44066,-0.54783,-0.24280,-2.52778
0.36000,-0.24828,0.03309,0.27985,0.00163,-0.01217,0.16576,0.98609,-0.48254,0.16180,-0.87848,0.12825,0.22223,-1.34475,-0.22825,1.05952,-1.48322,0.35783,0.41460,-1.30325,-0.73274,0.23896,-0.15934,-0.62784,-0.41470,-0.01274,0.77707,-0.84939,-0.01858,-0.75086,-1.72249,-0.39290,-0.90227,-1.41877,-0.69747,-0.37959,-0.58280,-2.56871
0.40000,-0.27603,0.04156,0.27088,-0.00694,-0.01128,0.16704,0.98586,-0.48315,0.11042,-0.88033,0.08755,0.14844,-1.38033,-0.26980,0.99769,-1.51216,0.33402,0.36986,-1.38553,-0.64477,0.17935,-0.28249,-0.78088,-0.12552,0.13037,0.03619,-1.01968,-0.00228,-0.63746,-1.79494,-1.18118,-0.50725,-1.29653,-0.88095,-0.04755,-1.16795,-2.07352
0.44000,-0.30013,0.04801,0.25871,-0.02304,-0.00637,0.16702,0.98566,-0.49235,0.05780,-0.88040,0.07003,0.07289,-1.43535,-0.29094,0.92931,-1.53365,0.33203,0.31498,-1.45669,-0.55147,0.14026,-0.32216,-0.84293,-0.02943,-0.09103,-0.11935,-1.14835,-0.02722,-0.22301,-1.73880,-1.17578,-0.48374,-1.46855,-0.62326,0.09581,-1.11625,-1.88740
0.48000,-0.32010,0.05325,0.24545,-0.03501,-0.00526,0.16209,0.98614,-0.50155,0.00806,-0.88050,0.06349,0.01239,-1.47449,-0.32077,0.87261,-1.54822,0.32803,0.28242,-1.53625,-0.44332,0.11537,-0.33193,-0.54666,-0.30196,-0.31457,0.03583,-0.94079,-0.02685,0.07023,-1.17487,-0.68001,-0.77205,-0.94008,-0.81914,0.02413,-0.40715,-2.19157
0.52000,-0.33601,0.05774,0.23267,-0.04165,-0.00870,0.15263,0.98737,-0.50519,-0.03583,-0.88064,0.06894,-0.02650,-1.49605,-0.36409,0.83061,-1.57320,0.31822,0.27275,-1.62118,-0.35154,0.10500,-0.29953,-0.05142,-0.27607,-0.54138,-0.14407,-0.96995,-0.03074,0.13529,-0.72764,-0.30065,-1.29594,-0.94925,-0.56527,-0.44558,-0.05257,-2.05171
0.56000,-0.34646,0.06934,0.22063,-0.02871,-0.01891,0.12718,0.99128,-0.52052,-0.07450,-0.88159,0.07011,0.00140,-1.51926,-0.48373,0.77466,-1.55618,0.24087,0.33842,-1.76762,-0.18276,0.44821,-0.29502,0.80802,-0.80684,-1.71501,0.04407,-0.64196,-0.07600,0.25664,1.82172,-0.93926,-3.63993,-1.83737,1.50728,-2.63217,2.87984,-4.91892
0.60000,-0.35173,0.09144,0.20844,-0.02161,-0.04307,0.09292,0.99451,-0.49755,-0.08259,-0.88231,0.07327,0.09596,-1.56809,-0.62430,0.70091,-1.47043,0.12373,0.47135,-1.98844,-0.09763,0.63146,-0.31734,-0.01392,-1.56460,-1.37440,1.17269,0.47105,-0.04825,-0.22998,2.55774,-1.51815,-2.82999,-1.27743,2.29296,-2.89665,3.30894,-5.78819
0.64000,-0.35352,0.11348,0.20467,-0.02209,-0.02708,0.08984,0.99534,-0.51654,-0.16160,-0.89097,-0.01407,0.09107,-1.67658,-0.62473,0.80869,-1.47744,0.01276,0.46085,-2.03935,-0.01180,0.47143,0.15741,-0.25488,0.27227,-0.05990,1.67709,-1.74333,-0.40830,-0.85329,0.06338,-0.21795,0.96112,2.85042,0.51433,-2.35097,0.15168,-0.26372
0.68000,-0.35203,0.13194,0.21456,-0.07801,-0.03077,0.08451,0.99289,-0.42951,-0.16017,-0.89529,0.03763,0.11891,-1.70292,-0.45846,0.86007,-1.45048,0.03976,0.49212,-2.06363,0.05281,0.49536,0.26342,-3.22950,-0.50869,-0.40647,-0.84427,0.99739,-0.08620,1.64683,0.82246,-0.81454,4.92264,1.17570,0.49557,0.94337,0.91311,-0.69493
0.72000,-0.35155,0.15541,0.22473,-0.10522,-0.02288,0.07394,0.99143,-0.53168,-0.23488,-0.89733,0.02317,0.13311,-1.72897,-0.27098,0.91002,-1.57036,-0.02062,0.50609,-2.05643,-0.02015,0.67825,0.25643,-0.85779,0.34216,-0.84088,-1.12958,-2.56150,-0.08729,-0.86646,0.30097,-0.42395,3.31971,-0.27435,-1.24421,-2.48574,0.24844,0.44815
0.76000,-0.35215,0.17952,0.23196,-0.14963,-0.03216,0.06289,0.98622,-0.47509,-0.30375,-0.89894,0.04744,0.17174,-1.73371,-0.15656,1.00096,-1.61184,-0.04576,0.54982,-2.08834,-0.02866,0.53632,0.10889,-2.04438,-1.00097,-0.17358,0.59678,-0.73276,-0.07594,0.34034,1.04945,0.16375,0.18560,1.90430,0.30639,-0.38801,1.26221,-1.16800
0.80000,-0.35246,0.19852,0.23374,-0.18052,-0.04223,0.06516,0.98050,-0.54527,-0.37371,-0.90207,0.02382,0.19784,-1.74515,-0.17309,1.23389,-1.64685,-0.06864,0.58138,-2.12268,0.00893,0.42251,0.03628,-2.47034,0.01042,0.01801,-1.22658,-2.16282,-0.07784,0.28323,-0.00708,-1.21078,0.35371,3.88728,0.64912,0.06812,0.20373,-0.57470
0.84000,-0.34755,0.21496,0.23627,-0.21469,-0.05217,0.06840,0.97289,-0.55118,-0.45237,-0.90688,0.02219,0.24646,-1.76679,-0.20005,1.24375,-1.63530,-0.06345,0.64166,-2.16051,0.21944,0.39814,0.08357,-1.36937,-1.16495,0.59692,0.72526,-0.90044,-0.07251,-0.27703,2.25306,0.05417,-0.04321,-1.36168,-0.62130,-0.16958,3.04850,-1.80108
0.88000,-0.33810,0.23028,0.23700,-0.24538,-0.06792,0.08110,0.96364,-0.52558,-0.43472,-0.90797,-0.02465,0.48749,-1.90576,-0.17882,1.21188,-1.65502,-0.05182,0.73461,-2.22083,0.22892,0.36217,-0.05260,-1.62914,-0.35901,0.82966,0.27614,1.00759,-0.03259,-1.02624,2.13319,-1.49544,0.31779,-0.29697,-0.09973,0.40520,1.73880,-1.35186
0.92000,-0.32726,0.24380,0.23245,-0.27430,-0.07717,0.10021,0.95329,-0.52883,-0.41780,-0.90953,-0.07699,0.59713,-1.98160,-0.19041,1.31594,-1.66461,-0.03622,0.81679,-2.29088,0.28849,0.31884,-0.15453,-1.89699,-0.15056,0.88677,-0.15751,-0.36414,-0.04924,-0.88162,1.74708,-1.98364,-0.29714,2.21624,0.57735,0.78559,1.80550,-1.71137
0.96000,-0.31405,0.25620,0.22480,-0.30733,-0.08431,0.12063,0.94015,-0.53123,-0.47453,-0.91067,-0.12490,0.71481,-2.06470,-0.21631,1.41160,-1.63781,-0.00718,0.91055,-2.37465,0.35195,0.30762,-0.20430,-1.83208,-0.12677,1.08103,-0.34986,-1.56489,-0.04860,-1.17746,2.25549,-2.07940,-0.26429,1.18878,0.40072,0.88665,2.31436,-1.95075
1.00000,-0.29836,0.26804,0.21519,-0.34393,-0.08803,0.14629,0.92334,-0.51613,-0.56923,-0.91152,-0.21299,1.01146,-2.18847,-0.23485,1.52667,-1.64965,0.04622,1.00924,-2.45625,0.42313,0.29666,-0.25881,-2.39390,0.13580,1.20698,0.12417,-2.02970,-0.03021,-1.72889,5.74518,-2.43706,-0.51228,1.86175,0.34236,1.88188,2.27195,-1.76372
1.04000,-0.27943,0.27925,0.20214,-0.38024,-0.08140,0.17894,0.90375,-0.49705,-0.67817,-0.91265,-0.25720,1.36381,-2.32621,-0.27402,1.77597,-1.71425,0.12518,1.09601,-2.52172,0.51763,0.29749,-0.37087,-2.50205,0.86728,1.18785,0.57993,-2.55096,-0.04309,-2.04835,8.55777,-2.76210,-0.81948,4.11311,0.55109,2.30795,1.89385,-1.24015
1.08000,-0.25349,0.29195,0.18261,-0.41890,-0.07888,0.20628,0.88077,-0.45437,-0.78494,-0.91425,-0.25598,1.72905,-2.62244,-0.32038,2.04974,-1.83061,0.19881,1.28639,-2.62632,0.75907,0.37285,-0.58430,-1.86833,0.22739,0.98886,-0.50799,-2.25819,-0.07545,1.10184,9.09328,-2.41754,-0.95535,3.38394,-0.31315,0.75888,6.90595,-2.98139
1.12000,-0.22459,0.30778,0.16432,-0.41599,-0.06519,0.23844,0.87513,-0.38669,-0.91332,-0.91567,-0.41480,2.08346,-2.72748,-0.35671,2.23354,-1.99860,0.21239,1.50095,-2.63911,0.71065,0.42201,-0.21940,-0.14662,1.50623,1.20711,2.54312,-2.87498,-0.02049,-6.02699,9.11746,-0.00023,1.71575,0.59004,-0.62840,1.61503,3.56027,1.35475
1.16000,-0.19314,0.32133,0.15390,-0.41959,-0.07098,0.26940,0.86390,-0.43422,-1.00963,-0.91576,-0.58615,2.44860,-2.66748,-0.38036,2.55049,-2.14669,0.30759,1.85975,-2.56426,0.79688,0.29126,-0.23647,-1.53827,-0.65013,1.33616,-1.74352,-2.55764,0.00000,-2.93660,9.21212,2.02546,-1.14325,5.45960,-0.14863,2.68011,9.21199,3.52256
1.20000,-0.16983,0.32441,0.15421,-0.47050,-0.09506,0.27611,0.83268,-0.46814,-0.99874,-0.88311,-0.48719,2.69526,-2.68148,-0.42108,2.48886,-2.32294,0.34872,2.13701,-2.36507,0.41940,-0.11393,0.10795,-3.47253,-2.07851,0.40275,0.67276,-2.02396,0.00005,6.45311,2.71326,0.93606,-0.25205,-4.20792,-2.26371,-1.47483,1.94563,2.15324
1.24000,-0.15739,0.31705,0.15599,-0.52163,-0.12007,0.27527,0.79857,-0.49489,-1.04476,-0.89288,-0.30643,3.01317,-2.71780,-0.44626,2.16129,-2.68575,0.37192,2.20385,-2.56182,0.24451,-0.18603,-0.06395,-0.74232,-1.24017,1.02390,1.91379,-3.45666,0.00000,1.42663,8.96288,-0.00000,0.02794,-6.06741,-3.49453,0.11410,-0.55780,-1.63307
1.28000,-0.14994,0.30754,0.14979,-0.50792,-0.15228,0.29692,0.79414,-0.46359,-1.04118,-0.90380,-0.31392,3.34261,-2.71350,-0.44295,2.47889,-2.67035,0.36483,2.22481,-2.60282,0.13015,-0.27907,-0.20189,1.80910,0.22714,1.54168,0.74071,-1.68409,-0.02834,-1.09137,7.51134,-0.00000,-0.45251,9.12213,0.39417,0.95308,4.83649,-1.73875
1.32000,-0.14458,0.29513,0.14331,-0.47825,-0.15174,0.30835,0.80819,-0.49276,-1.03513,-0.90522,-0.24378,3.05706,-2.68680,-0.49167,2.84680,-2.58709,0.39170,2.28362,-2.63877,0.10859,-0.31076,-0.17697,2.32303,2.64878,-0.26996,0.24701,-1.92464,-0.07078,2.64884,-9.10081,5.55237,-2.08846,9.12151,0.67165,-1.67081,-1.75211,-0.29406
1.36000,-0.14060,0.28145,0.14431,-0.39988,-0.10136,0.33798,0.84593,-0.64914,-0.70912,-0.90682,-0.10916,2.69857,-2.68381,-0.54539,2.87087,-2.40654,0.39706,1.94838,-2.60670,0.05983,-0.37760,0.09444,4.11265,4.65957,0.12213,0.21086,9.75267,0.00000,-0.18314,-7.82708,-0.68332,0.98498,-1.37144,0.68976,-0.37927,-9.07150,-1.33314
1.40000,-0.13769,0.26327,0.15034,-0.28851,-0.04260,0.36019,0.88612,-0.78833,-0.22362,-0.90686,-0.11439,2.33944,-2.70349,-0.34497,2.51686,-1.86752,0.26111,1.73710,-2.59951,0.04952,-0.57700,0.13423,4.31667,4.64933,-0.75566,-1.61599,8.12374,0.00000,0.06623,-8.74548,0.43232,3.30389,-9.06045,3.51118,-0.74409,-0.94343,0.40131
1.44000,-0.13493,0.23819,0.15256,-0.17581,0.01468,0.36537,0.91399,-0.79283,0.06692,-0.90686,-0.05640,1.97194,-2.69662,-0.25866,2.14993,-1.53726,0.23769,1.56236,-2.37594,0.06415,-0.67144,-0.11412,4.22124,4.68027,-1.09996,0.33442,3.82640,0.00000,1.85862,-9.21200,-0.00001,-0.20359,-9.15577,2.23060,-0.82169,-1.93006,1.58028
