1.95500,-0.00072,-0.00821,0.14834,0.70644,-0.03644,-0.02032,0.70655,-0.00858,0.50954,-1.04748,0.01307,0.45820,-1.42206,0.02157,0.84690,-1.58478,0.19101,0.67775,-1.37561,0.03449,-0.40649,-0.00887,1.90470,-0.07656,-3.62515,-1.67039,-6.57707,23.18820,-1.87522,-4.33428,0.37259,-1.68492,6.07527,4.87253,2.27841,1.70319,2.01865
1.99500,0.00084,-0.01904,0.14333,0.74113,-0.08677,-0.08099,0.66078,-0.08424,0.38294,-0.81679,0.23937,0.29922,-1.55769,-0.08986,1.17386,-1.84280,0.49989,0.99101,-1.09711,0.00192,-0.08659,-0.02844,6.74625,-1.58480,-2.64299,-5.85764,-5.24746,-0.13890,8.91910,-4.51147,-2.13786,-6.82873,7.27384,-5.61364,7.70828,8.38112,1.15557
2.03500,0.00057,-0.02110,0.14190,0.83766,-0.11751,-0.08070,0.52726,-0.42085,0.04118,-0.91066,0.61739,0.56466,-2.25382,0.04255,1.53504,-2.23046,0.82877,1.37515,-0.86318,-0.05262,-0.10417,-0.13761,11.51360,-3.00120,-0.32136,-9.60000,-9.13245,-5.53468,8.71852,5.04475,-3.46637,3.86550,9.10795,-1.51066,0.00003,13.36080,-2.23990
2.07500,-0.00247,-0.02714,0.13017,0.95332,-0.12525,-0.04377,0.27127,-0.70353,-0.31248,-1.82063,0.83735,0.89626,-2.82435,0.16935,1.85450,-2.79253,0.80991,1.74749,-0.87026,-0.09809,-0.27641,-0.53418,14.62860,-3.47064,-0.17425,-0.90949,-9.18615,-7.65248,0.00000,9.21063,0.20833,2.86604,9.20457,1.70399,-1.23279,9.21200,0.00011
2.11500,-0.00546,-0.04176,0.10543,0.99078,-0.12210,-0.03239,-0.04891,-0.68369,-0.63809,-2.07178,0.83603,1.23954,-2.81763,-0.12312,2.17725,-2.75503,0.76398,1.97038,-1.13701,0.05510,-0.60497,-0.45353,14.43500,-1.79427,-1.19763,-6.35435,-0.05726,-0.51149,-0.00001,9.21201,0.06373,-3.91596,9.14074,1.92382,-4.25563,-3.62490,-4.45584
2.15500,-0.01605,-0.05762,0.11537,0.97825,-0.11074,-0.01545,-0.17471,-0.62328,-0.91174,-1.92454,0.73575,1.53932,-2.79963,-0.24077,2.43323,-2.72279,0.81069,2.00563,-1.63964,-0.36939,-0.47769,0.47962,6.77363,-1.47962,0.45757,-1.16251,-6.66438,4.55254,-2.12134,9.21202,0.85765,-5.31279,7.15738,1.76390,-0.08937,6.21799,-4.06091
2.19500,-0.02963,-0.07608,0.13883,0.95259,-0.08830,-0.03278,-0.28933,-0.36662,-1.00128,-0.85122,0.51600,1.81543,-2.74910,-0.56835,2.79167,-2.70254,0.54744,2.30763,-2.06197,-0.18749,-0.45523,0.60668,3.02535,0.77586,1.84139,9.60000,8.89708,-0.27012,-6.36905,5.22198,1.82786,-6.38469,8.79711,1.84432,-4.23506,8.05641,-2.43141
2.23500,-0.04058,-0.09355,0.16491,0.93122,-0.06020,-0.05052,-0.35588,-0.06666,-1.05776,-0.88653,0.26249,2.00333,-2.69912,-0.82349,3.12908,-2.69626,0.49075,2.65285,-2.77116,-0.29855,-0.45068,0.59630,1.85791,0.57762,1.72945,5.32285,-0.00000,-3.83374,-3.49948,4.57881,2.23583,0.06757,9.12302,1.36655,1.89089,8.77580,1.63968
2.27500,-0.05206,-0.11144,0.18831,0.91786,-0.03140,-0.07748,-0.38799,0.03568,-1.01219,-0.88483,0.13709,2.17850,-2.69693,-0.81705,3.46677,-2.70775,0.53281,2.99532,-2.73939,-0.28240,-0.45196,0.55886,1.83325,0.72044,1.59387,2.81342,-0.20210,0.00000,-2.67968,4.16498,2.01281,0.00368,8.96243,1.59215,-0.02557,8.75397,1.54058
2.31500,-0.06411,-0.13104,0.20858,0.90666,-0.00979,-0.10186,-0.40927,0.01778,-1.05831,-0.88805,0.07154,2.34157,-2.71060,-0.80633,3.79988,-2.71409,0.60429,3.33774,-2.70919,-0.29020,-0.50793,0.46028,0.54723,0.83357,1.50949,0.22128,0.00015,-0.26829,-0.51902,4.09113,1.73574,-0.00001,8.67218,1.53940,1.46555,8.91020,1.44115
