-9.537576690337927314e-04,1.801369887403408878e-04,5.815046153624953834e-02,3.135261166079584161e+00,-4.723772291420029815e-03,1.049436175934588197e-02,-9.623057246208190918e-01,1.117194220423698425e-01,-8.077788949012756348e-01,1.324637383222579956e-01,2.616942524909973145e-01,9.758684635162353516e-01,-3.217884004116058350e-01,1.214941963553428650e-01,-2.658945620059967041e-01,5.492959618568420410e-01,2.717165946960449219e-01,-9.977083206176757812e-01,-1.183321280919275159e-01,-6.709621986116489634e-01,1.126457392799817381e+00,2.212208826690401087e-02,-5.996315577831478061e-01,1.462064219213488503e+00,-6.145780449503227688e-02,-6.760081240500211974e-01,1.213136767976521035e+00,1.122547743363902090e-01,-5.693848696130253684e-01,1.105587462081263350e+00
-1.598673179717260902e-05,-2.253751107999713357e-03,6.308793698813534856e-02,3.128661067435046572e+00,-6.347962016468678380e-03,1.347843054838072279e-03,-9.431238174438476562e-01,1.499944329261779785e-01,-9.730030298233032227e-01,4.528345763683319092e-01,2.150618880987167358e-01,9.226782321929931641e-01,-4.823394417762756348e-01,1.592669934034347534e-01,-8.449985384941101074e-01,3.830329179763793945e-01,2.896334826946258545e-01,-9.990332722663879395e-01,-2.646587481212095971e-01,-8.801866041487279579e-01,9.772125640164077698e-01,1.348273490044653855e-01,-7.092299703502555897e-01,1.905960948991957782e+00,-1.912703564692885272e-01,-8.627336146527332383e-01,1.147123504764780311e+00,1.971812358051046876e-01,-6.497359141450935738e-01,9.275383464699087366e-01
-7.953054152176851615e-04,-5.349561685832021456e-03,6.998125845904329401e-02,3.131655086671945920e+00,-2.154757097974338217e-02,-1.272994318392795671e-02,-9.576363563537597656e-01,1.136890128254890442e-01,-9.904780387878417969e-01,8.533723950386047363e-01,1.282669603824615479e-01,9.801023006439208984e-01,-4.751895368099212646e-01,1.547433435916900635e-01,-9.538868665695190430e-01,4.426677525043487549e-01,2.644064128398895264e-01,-9.994130730628967285e-01,-3.814701376101812258e-01,-1.056504839518555006e+00,9.364326530946971427e-01,2.871143423779339288e-01,-9.016514446428840479e-01,2.262301098429171820e+00,-2.816700780164491102e-01,-1.013778706839289168e+00,1.073364491545184540e+00,2.505139061528718902e-01,-7.460053044939621847e-01,9.162977329111451352e-01
-4.523192827052119054e-04,-8.137341070334756440e-03,7.500365344946566259e-02,3.129408719401485683e+00,-1.813796449047062193e-02,-1.978175408905626445e-02,-9.878439903259277344e-01,4.409222304821014404e-02,-9.957420825958251953e-01,9.696330428123474121e-01,-1.010013930499553680e-02,9.942985773086547852e-01,-6.126621961593627930e-01,9.690532088279724121e-02,-9.786005020141601562e-01,6.255160570144653320e-01,1.748269349336624146e-01,-9.993535280227661133e-01,-4.451992202238073681e-01,-1.216935803988224318e+00,9.243137103821900125e-01,4.048036521079336758e-01,-1.155255206963251791e+00,2.477319883793454025e+00,-3.557581882743479640e-01,-1.137263039304673651e+00,1.011205274235542850e+00,3.167151706262726907e-01,-8.720464678128436731e-01,9.162971153677882397e-01
2.776340781047137961e-04,-9.983982312161113551e-03,7.917813995974307129e-02,3.135617325072336925e+00,-1.072371020107107213e-02,-2.258302464786760347e-02,-9.945165514945983887e-01,-1.896852441132068634e-02,-9.975780248641967773e-01,9.881817698478698730e-01,-1.719370186328887939e-01,9.957261681556701660e-01,-8.107182979583740234e-01,1.972684822976589203e-02,-9.850925207138061523e-01,6.852442622184753418e-01,8.828160166740417480e-02,-9.989277124404907227e-01,-4.752676878633482205e-01,-1.377482801048467653e+00,9.202127770352053204e-01,4.550899575619986592e-01,-1.475377863830775294e+00,2.590867877073791181e+00,-4.193389633986106535e-01,-1.277516140918556253e+00,9.723713454621010222e-01,3.996575378384494281e-01,-1.042695784205065701e+00,9.162748144522212534e-01
2.184215505662360222e-04,-1.161961197443396251e-02,8.258204646152271511e-02,-3.133285274729586511e+00,-5.493485522931683407e-03,-2.054435987959873575e-02,-9.956440329551696777e-01,-7.176126539707183838e-02,-9.978258609771728516e-01,9.919696450233459473e-01,-2.748793661594390869e-01,9.956646561622619629e-01,-9.264318346977233887e-01,-3.714092820882797241e-02,-9.882384538650512695e-01,7.750997543334960938e-01,2.947517298161983490e-02,-9.981359243392944336e-01,-4.874705983102585738e-01,-1.534708722762439193e+00,9.175355113944685392e-01,4.608001619335801990e-01,-1.713456665182115701e+00,2.646330169547747246e+00,-4.574791124356349936e-01,-1.434761070445608411e+00,9.484410729025870568e-01,4.642969642750806036e-01,-1.227841950252701375e+00,9.162715567160403252e-01
-4.590133812110683102e-03,-1.280440820902154463e-02,9.657376099716528939e-02,-3.011497013016809277e+00,-2.774197522790847886e-03,4.976948857983862912e-03,-9.933664798736572266e-01,-9.410826116800308228e-02,-9.938901066780090332e-01,9.893583655357360840e-01,-3.362955451011657715e-01,9.923962354660034180e-01,-9.618365764617919922e-01,-3.132971003651618958e-02,-9.898193478584289551e-01,8.206006288528442383e-01,-5.893259774893522263e-03,-9.939953088760375977e-01,-4.947066805768528530e-01,-1.663320750781990487e+00,9.166361259342895584e-01,4.461512369169295389e-01,-1.875482613702067036e+00,2.674700874917285365e+00,-4.764291096899443412e-01,-1.551671295897148362e+00,9.333143662702648724e-01,5.159670002463373484e-01,-1.391405984813185004e+00,9.162979459109171776e-01
-1.336883373092386841e-02,-1.659329346231724206e-02,1.168317041040729670e-01,-2.820567887172235277e+00,-4.860184091142047934e-03,5.867817761261278492e-02,-9.951612949371337891e-01,-1.141337081789970398e-01,-9.875747561454772949e-01,9.882259964942932129e-01,-3.742440640926361084e-01,9.934713244438171387e-01,-9.792928099632263184e-01,-3.242076560854911804e-02,-9.888225197792053223e-01,8.842632770538330078e-01,-4.261013865470886230e-02,-9.888549447059631348e-01,-4.936496070722553031e-01,-1.714269858155499593e+00,9.189684596381433312e-01,4.727164895154674085e-01,-2.117082004332902390e+00,2.684305693066610932e+00,-5.044946009099117168e-01,-1.612218542798907972e+00,9.269181036963584086e-01,5.247842292192911318e-01,-1.515033177341786219e+00,9.187789991221625430e-01
-2.238862429904205087e-02,-2.407381896620313516e-02,1.337710362477840254e-01,-2.676716844957110375e+00,-1.964105415861271825e-02,1.298847519497176028e-01,-9.965694546699523926e-01,-1.644154936075210571e-01,-9.697852134704589844e-01,9.867182374000549316e-01,-4.123732447624206543e-01,9.970435500144958496e-01,-9.906738996505737305e-01,-7.568546384572982788e-02,-9.797273278236389160e-01,9.425684213638305664e-01,-6.317900866270065308e-02,-9.876896142959594727e-01,-4.942823712138604275e-01,-1.775389701308748291e+00,9.270692499329811209e-01,4.963873792774908256e-01,-2.352215276368493146e+00,2.687745792008153334e+00,-5.216885806125879377e-01,-1.669437402857270492e+00,9.276422505556580766e-01,5.212477216199592478e-01,-1.609204102119671909e+00,9.221089162789887217e-01
-3.039820714162709894e-02,-3.392025104517265577e-02,1.449677129647774509e-01,-2.629721071893442286e+00,-2.867491915177444034e-02,2.039332979254279143e-01,-9.888499975204467773e-01,-2.003713548183441162e-01,-9.149489998817443848e-01,9.830943346023559570e-01,-4.218572378158569336e-01,9.962619543075561523e-01,-9.948536753654479980e-01,-1.379975676536560059e-01,-9.589031934738159180e-01,9.715420603752136230e-01,-9.270602464675903320e-02,-9.699884653091430664e-01,-4.998552447163765455e-01,-1.865415805439232244e+00,9.465187705653830275e-01,5.057169089291176922e-01,-2.503097645504374746e+00,2.689315960014849072e+00,-5.344840808011195321e-01,-1.757982471963697835e+00,9.349498959417867905e-01,5.233405860017957822e-01,-1.697087902789063962e+00,9.266534718060113196e-01
